"k","Score","Time (seconds)","Best Cluster (k)","run","var"
5,0.113338939464932,11.3220000000001," ",9,0.5
2,0.178567442739377,12.3100000000004," ",10,0.5
3,0.00386303620059838,12.2240000000002,"BEST",10,0.5
4,0.0752034047219681,11.7860000000001," ",10,0.5
5,0.101773821080595,13.3859999999995," ",10,0.5
2,0.188481935413343,13.4380000000001," ",11,0.5
3,0.00355994520424252,14.0309999999999,"BEST",11,0.5
4,0.100556832449694,12.3850000000002," ",11,0.5
5,0.113721751613169,11.759," ",11,0.5
2,0.245260697531822,13.7150000000001," ",12,0.5
3,0.0108130356006849,13.6309999999994,"BEST",12,0.5
4,0.0455789871831198,11.8680000000004," ",12,0.5
5,0.068000788169751,13.2089999999998," ",12,0.5
2,0.263443561850246,13.6989999999996," ",13,0.5
3,0.00208138395492522,13.8909999999996,"BEST",13,0.5
4,0.084689719046939,12.0860000000002," ",13,0.5
5,0.116467896789329,12.0320000000002," ",13,0.5
2,0.177423708279954,12.8879999999999," ",14,0.5
3,0.00451295409492635,13.7000000000007,"BEST",14,0.5
4,0.0790659714692995,16.1190000000006," ",14,0.5
5,0.119808383879984,11.7819999999992," ",14,0.5
2,0.2984314009579,12.2539999999999," ",15,0.5
3,0.00509982584844273,13.6769999999997,"BEST",15,0.5
4,0.0800392057523762,11.701," ",15,0.5
5,0.129634177122289,14.1150000000007," ",15,0.5
2,0.0834424698170209,14.0030000000006," ",16,0.5
3,0.000559846118695893,15.0810000000001,"BEST",16,0.5
4,0.0775521799905105,12.692," ",16,0.5
5,0.112812249385651,11.701," ",16,0.5
2,0.260314689362781,12.1989999999996," ",17,0.5
3,0.00221870806220003,13.1350000000002,"BEST",17,0.5
4,0.0794750411143255,12.5519999999997," ",17,0.5
5,0.126458886764689,11.3699999999999," ",17,0.5
2,0.240622759235762,12.5569999999998," ",18,0.5
3,0.000537271859053544,12.5810000000001,"BEST",18,0.5
4,0.0786120154931891,12.2440000000006," ",18,0.5
5,0.127688969118896,12.2230000000009," ",18,0.5
2,0.254573560321285,12.5209999999997," ",19,0.5
3,0.00335113674806178,12.4800000000005,"BEST",19,0.5
4,0.077087894160403,12.2080000000005," ",19,0.5
5,0.128485341525915,11.4219999999996," ",19,0.5
2,0.280079932681162,13.6590000000006," ",20,0.5
3,0.00365034348387818,14.4249999999993,"BEST",20,0.5
4,0.0759291363758454,13.0150000000003," ",20,0.5
5,0.130184092425024,12.2139999999999," ",20,0.5
2,0.257743573718401,13.1190000000006," ",21,0.5
3,0.0104796224257145,13.1810000000005,"BEST",21,0.5
4,0.071647017670713,12.2879999999996," ",21,0.5
5,0.0777550816015591,11.165," ",21,0.5
2,0.229958781932852,13.96," ",22,0.5
3,0.00857038017437541,15.4499999999998,"BEST",22,0.5
4,0.0819126378257207,13.6530000000002," ",22,0.5
5,0.107495159391353,13.2430000000004," ",22,0.5
